collection_key,theme_slug,theme_name,theme_group,title,edition_key,subcourse,provider,dataset_key,source_name,source_url,source_item_key,source_component_key,official_ordinal,place_name,address_hint,feature_id,sort_order,item_title,item_summary,metadata_json
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-060,primary,60,섬진강기차마을,,,60,섬진강기차마을,2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-061,component-01,61,목포 근대역사문화공간&해상케이블카,,f_4611015700_p_8bfed126bc960681,61,목포 근대역사문화공간&해상케이블카,2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 해상케이블카와 근대역사공간 대표 1·2관을 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-061,component-02,61,목포 근대역사문화공간&해상케이블카,,f_4611013400_p_5bc993d25ef4358f,61,목포 근대역사문화공간&해상케이블카,2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 해상케이블카와 근대역사공간 대표 1·2관을 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-061,component-03,61,목포 근대역사문화공간&해상케이블카,,f_4611013700_p_e87ac321e6686693,61,목포 근대역사문화공간&해상케이블카,2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 해상케이블카와 근대역사공간 대표 1·2관을 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-062,component-01,62,여수세계박람회장&돌산도 해상케이블카,,f_4613012600_p_0234aa65c0ae3bd6,62,여수세계박람회장&돌산도 해상케이블카,2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 박람회장과 여수해상케이블카를 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-062,component-02,62,여수세계박람회장&돌산도 해상케이블카,,f_4613010200_p_f409818d621c1880,62,여수세계박람회장&돌산도 해상케이블카,2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 박람회장과 여수해상케이블카를 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-063,primary,63,천은사 상생의길&소나무숲길,,,63,천은사 상생의길&소나무숲길,2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-064,component-01,64,순천만습지(순천만국가정원),,f_4615013100_p_457e3e0700dc007c,64,순천만습지(순천만국가정원),2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""single"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""공식 항목에 함께 적힌 순천만습지와 순천만국가정원을 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-064,component-02,64,순천만습지(순천만국가정원),,f_4615012600_p_49d1929527044d30,64,순천만습지(순천만국가정원),2023-2024 한국관광 100선 공식 선정지,"{""region"":""전남"",""official_entry_type"":""single"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""공식 항목에 함께 적힌 순천만습지와 순천만국가정원을 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-065,primary,65,태종대유원지,,f_2620012100_p_2157b867791e6344,65,태종대유원지,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""single"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""확인된 명칭 변형이 같은 공식 장소를 가리킴""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-066,primary,66,해운대&송정해변,,f_2635010500_p_494be280fe26d5ed,66,해운대&송정해변,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""해운대해수욕장은 확인했으나 부산 송정해변 상위 Feature가 없어 부분 매칭임""],""feature_match_partial"":true}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-067,primary,67,용두산·자갈치 관광특구,,,67,용두산·자갈치 관광특구,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-068,primary,68,감천문화마을,,f_2638010800_p_0519578dadbe27e1,68,감천문화마을,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""single"",""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-069,primary,69,오시리아관광단지,,,69,오시리아관광단지,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-070,primary,70,엑스더스카이&그린레일웨이,,,70,엑스더스카이&그린레일웨이,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""composite"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-071,primary,71,광안리해변&SUP존,,f_2650010400_p_da5b24a2486d3a77,71,광안리해변&SUP존,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""광안리 Feature는 확인했으나 SUP존 별도 Feature가 없어 부분 매칭임""],""feature_match_partial"":true}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-072,component-01,72,용궁구름다리&송도해변,,f_2614012400_p_116b74d0623beae7,72,용궁구름다리&송도해변,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 송도용궁구름다리와 부산 송도해수욕장을 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-072,component-02,72,용궁구름다리&송도해변,,f_2614012400_p_819a43063365d338,72,용궁구름다리&송도해변,2023-2024 한국관광 100선 공식 선정지,"{""region"":""부산"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 송도용궁구름다리와 부산 송도해수욕장을 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-073,primary,73,수성못,,,73,수성못,2023-2024 한국관광 100선 공식 선정지,"{""region"":""대구"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-074,primary,74,서문시장&동성로,,,74,서문시장&동성로,2023-2024 한국관광 100선 공식 선정지,"{""region"":""대구"",""official_entry_type"":""composite"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-075,primary,75,앞산공원,,,75,앞산공원,2023-2024 한국관광 100선 공식 선정지,"{""region"":""대구"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-076,primary,76,태화강 국가정원,,f_3111011100_p_ad65bdaa6f02c6fb,76,태화강 국가정원,2023-2024 한국관광 100선 공식 선정지,"{""region"":""울산"",""official_entry_type"":""single"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-077,primary,77,영남알프스,,,77,영남알프스,2023-2024 한국관광 100선 공식 선정지,"{""region"":""울산"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-078,primary,78,대왕암공원,,,78,대왕암공원,2023-2024 한국관광 100선 공식 선정지,"{""region"":""울산"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-079,primary,79,장생포고래문화특구,,,79,장생포고래문화특구,2023-2024 한국관광 100선 공식 선정지,"{""region"":""울산"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-080,component-01,80,"경주 대릉원(동궁과 월지, 첨성대)&황리단길",,f_4713011000_p_3a23472927cb129f,80,"경주 대릉원(동궁과 월지, 첨성대)&황리단길",2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""대릉원·동궁과 월지·첨성대는 확인했으나 황리단길 상위 Feature가 없어 부분 매칭임""],""feature_match_partial"":true}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-080,component-02,80,"경주 대릉원(동궁과 월지, 첨성대)&황리단길",,f_4713011200_p_0e6cfb7c5132e9f0,80,"경주 대릉원(동궁과 월지, 첨성대)&황리단길",2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""대릉원·동궁과 월지·첨성대는 확인했으나 황리단길 상위 Feature가 없어 부분 매칭임""],""feature_match_partial"":true}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-080,component-03,80,"경주 대릉원(동궁과 월지, 첨성대)&황리단길",,f_4713011000_p_cde38c15bd73c02a,80,"경주 대릉원(동궁과 월지, 첨성대)&황리단길",2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""대릉원·동궁과 월지·첨성대는 확인했으나 황리단길 상위 Feature가 없어 부분 매칭임""],""feature_match_partial"":true}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-081,component-01,81,불국사&석굴암,,f_4713013400_p_31e951b070353b47,81,불국사&석굴암,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상 2개 중 2개 구성 지점을 공식·공공 후보에서 확인""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-081,component-02,81,불국사&석굴암,,f_4713013400_p_fad02ab193b54294,81,불국사&석굴암,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상 2개 중 2개 구성 지점을 공식·공공 후보에서 확인""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-082,primary,82,울릉도&독도,,,82,울릉도&독도,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-083,primary,83,죽변스카이레일,,,83,죽변스카이레일,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-084,primary,84,문경 단산모노레일,,,84,문경 단산모노레일,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-085,primary,85,포항 스페이스워크,,,85,포항 스페이스워크,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-086,primary,86,소수서원,,f_4721037025_p_1e982a5a46800056,86,소수서원,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""single"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""행정구역 접두어 또는 공식 범위 접미어만 다른 동일 장소 후보임""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-087,primary,87,주왕산과 주산지,,,87,주왕산과 주산지,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경북"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-088,primary,88,김해가야테마파크,,f_4825011800_p_4a005bf84a798f11,88,김해가야테마파크,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경남"",""official_entry_type"":""single"",""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-089,primary,89,통영 디피랑,,,89,통영 디피랑,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경남"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2023-2024,korean-tourism-100,한국관광 100선,관광 선정,2023-2024 한국관광 100선,2023-2024,,korea-tourism-organization,korean-tourism-100-2023-2024,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2023-2024-090,primary,90,고성 당항포,,,90,고성 당항포,2023-2024 한국관광 100선 공식 선정지,"{""region"":""경남"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
