collection_key,theme_slug,theme_name,theme_group,title,edition_key,subcourse,provider,dataset_key,source_name,source_url,source_item_key,source_component_key,official_ordinal,place_name,address_hint,feature_id,sort_order,item_title,item_summary,metadata_json
lighthouse-stamp-tour:historic-lighthouses:season-2,historic-lighthouses,역사가 있는 등대,등대 스탬프투어,역사가 있는 등대 · 등대 스탬프투어,season-2,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-2,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/his/list,history17,primary,16,시하도등대,전라남도 해남군 화원면 치하리,,31,시하도등대,역사가 있는 등대 공식 스탬프 거점,"{""season"":2,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun01,primary,1,감포항남방파제등대,경상북도 경주시 감포읍 감포리,,32,감포항남방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun02,primary,2,구시포항남방파제등대,전북특별자치도 고창군 상하면 자룡리,,33,구시포항남방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun03,primary,3,구조라항남방파제등대,경상남도 거제시 일운면 구조라리,,34,구조라항남방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun04,primary,4,도남항동방파제등대,경상남도 통영시 도남동,,35,도남항동방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun05,primary,5,목포북항동방파제등대,전라남도 목포시 죽교동,,36,목포북항동방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun06,primary,6,물치항방파제등대,강원특별자치도 양양군 강현면 물치리,,37,물치항방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun07,primary,7,삼길포항방파제등대,충청남도 서산시 대산읍 화곡리,,38,삼길포항방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun08,primary,8,서암항남방파제등대,부산광역시 기장군 기장읍 연화리,,39,서암항남방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun09,primary,9,선유도항방파제등대,전북특별자치도 군산시 옥도면 선유도리,,40,선유도항방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun10,primary,10,여수구항방파제 하멜등대,전라남도 여수시 종화동,,41,여수구항방파제 하멜등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun11,primary,11,완도항방파제등대,전라남도 완도군 완도읍 가용리,,42,완도항방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun12,primary,12,이호랜드방사제등대,제주특별자치도 제주시 이호일동,,43,이호랜드방사제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun13,primary,13,정자항북방파제등대,울산광역시 북구 정자동,,44,정자항북방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun14,primary,14,창포말등대,경상북도 영덕군 영덕읍 창포리,,45,창포말등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun15,primary,15,칠암항남방파제등대,부산광역시 기장군 일광읍 칠암리,,46,칠암항남방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun16,primary,16,톱머리항방파제등대,전라남도 무안군 망운면 피서리,,47,톱머리항방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun17,primary,17,포교항방파제등대,경상남도 고성군 삼산면 두포리,,48,포교항방파제등대,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:fun-lighthouses:season-3,fun-lighthouses,재미있는 등대,등대 스탬프투어,재미있는 등대 · 등대 스탬프투어,season-3,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-3,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/fun/list,fun18,primary,18,국립수산과학관,부산광역시 기장군 기장읍 시랑리,,49,국립수산과학관,재미있는 등대 공식 스탬프 거점,"{""season"":3,""stamp_point_type"":""museum"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich01,primary,1,간월도항방파제등대,충청남도 서산시 부석면 간월도리,,50,간월도항방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich02,primary,2,격포항북방파제등대,전북특별자치도 부안군 변산면 격포리,,51,격포항북방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich03,primary,3,국화도항A호방파제등대,경기도 화성시 우정읍 국화리,,52,국화도항A호방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich04,primary,4,궁평항북방파제등대,경기도 화성시 서신면 궁평리,,53,궁평항북방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich05,primary,5,남당항방파제등대,충청남도 홍성군 서부면 남당리,,54,남당항방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich06,primary,6,대난지도항방파제등대,충청남도 당진시 석문면 난지도리,,55,대난지도항방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich07,primary,7,대신등대,전라남도 영광군 백수읍 대신리,,56,대신등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich08,primary,8,마량진항남방파제등대,충청남도 서천군 서면 마량리,,57,마량진항남방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich09,primary,9,무창포항방파제등대,충청남도 보령시 웅천읍 관당리,,58,무창포항방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich10,primary,10,연평도등대,인천광역시 옹진군 연평면 연평리,,59,연평도등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich11,primary,11,용기포항서방파제등대,인천광역시 옹진군 백령면 진촌리,,60,용기포항서방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich12,primary,12,인천항역무선방파제등대,인천광역시 중구 항동7가,,61,인천항역무선방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich13,primary,13,입파도등대,경기도 화성시 우정읍 국화리,,62,입파도등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich14,primary,14,제부도항방파제등대,경기도 화성시 서신면 제부리,,63,제부도항방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich15,primary,15,홍원항마리나방파제등대,충청남도 서천군 서면 도둔리,,64,홍원항마리나방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich16,primary,16,흑산도항방파제등대,전라남도 신안군 흑산면 예리,,65,흑산도항방파제등대,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""등대 자체 Feature가 아니고 인접 섬·항·공원 후보뿐이어서 위치 대체를 보류함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
lighthouse-stamp-tour:abundant-lighthouses:season-4,abundant-lighthouses,풍요의 등대,등대 스탬프투어,풍요의 등대 · 등대 스탬프투어,season-4,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-4,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/rich/list,rich17,primary,17,국립해양생물자원관,충청남도 서천군 장항읍 송림리,f_4477025027_p_44090896b7043a1b,66,국립해양생물자원관,풍요의 등대 공식 스탬프 거점,"{""season"":4,""stamp_point_type"":""museum"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""공식 스탬프 지점인 국립해양생물자원관의 전시관 Feature로 동일 기관·주소임""],""feature_match_partial"":false}"
lighthouse-stamp-tour:healing-lighthouses:season-5,healing-lighthouses,힐링의 등대,등대 스탬프투어,힐링의 등대 · 등대 스탬프투어,season-5,,korea-institute-of-aids-to-navigation,lighthouse-stamp-tour-season-5,해양수산부·한국항로표지기술원,https://www.lighthouse-museum.or.kr/sea/passport/heal/list,heal01,primary,1,녹산곶등대,전라남도 여수시 삼산면 서도리,,67,녹산곶등대,힐링의 등대 공식 스탬프 거점,"{""season"":5,""stamp_point_type"":""lighthouse"",""suggested_category"":""01050400"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에 해당 등대 자체 또는 안전한 동일 지점 Feature가 없음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
