collection_key,theme_slug,theme_name,theme_group,title,edition_key,subcourse,provider,dataset_key,source_name,source_url,source_item_key,official_ordinal,place_name,address_hint,feature_id,sort_order,item_title,item_summary,metadata_json
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,1코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-05,5,화성 융릉과 건릉,,,69,화성 융릉과 건릉,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":false,""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,2코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-06,6,강화 고인돌 유적,,,70,강화 고인돌 유적,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":false,""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,2코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-07,7,강화 전등사,,,71,강화 전등사,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":false,""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,2코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-08,8,경복궁,,f_1111011900_p_4fb0ba2087650c83,72,경복궁,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,2코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-09,9,김포 장릉,,f_4157010700_p_30582749db498511,73,김포 장릉,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,2코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-10,10,종묘,,f_1111015200_p_7492ac66225923de,74,종묘,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,1코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-11,11,한국의집,,,75,한국의집,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":true,""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
heritage-visit-campaign:royal-family-route:current,royal-family-route,왕가의 길,국가유산 방문 캠페인,왕가의 길 · 국가유산 방문 캠페인,current,2코스,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/9/view.do?key=2408220009,heritage-09-12,12,강화역사박물관,,f_2871037023_p_fc98f2c5f97448bc,76,강화역사박물관,왕가의 길 공식 방문 거점,"{""route_number"":9,""is_plus_spot"":true,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-01,1,경주 계림,,f_4713011100_p_448a601003abab12,77,경주 계림,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-02,2,경주 대릉원 일원,,f_4713011000_p_3a23472927cb129f,78,경주 대릉원 일원,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-03,3,경주 불국사,,f_4713013400_p_31e951b070353b47,79,경주 불국사,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-04,4,경주 석굴암,,f_4713013400_p_fad02ab193b54294,80,경주 석굴암,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""high"",""feature_match_reasons"":[""경주 석굴암 석굴은 국가유산 공식 상위 Feature로 동일 장소임""],""feature_match_partial"":false}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-05,5,경주 월성,,f_4713011200_p_92cd33f2c82fd0a8,81,경주 월성,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-06,6,안동 도산서원,,f_4717042021_p_5e3244e465ca6908,82,안동 도산서원,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-07,7,안동 봉정사,,,83,안동 봉정사,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-08,8,안동 하회마을,,,84,안동 하회마을,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":false,""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
heritage-visit-campaign:thousand-year-spirit-route:current,thousand-year-spirit-route,천년 정신의 길,국가유산 방문 캠페인,천년 정신의 길 · 국가유산 방문 캠페인,current,,korea-heritage-agency,heritage-visit-campaign-current,국가유산진흥원,https://www.kh.or.kr/visit/kor/road/10/view.do?key=2408220010,heritage-10-09,9,경주 첨성대,,f_4713011000_p_cde38c15bd73c02a,85,경주 첨성대,천년 정신의 길 공식 방문 거점,"{""route_number"":10,""is_plus_spot"":true,""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
